recording_id,audio_video,subject,month,start_dt,end_dt,start_ms,end_ms,sub_recording_id
video_40_15,video,40,15,1920-01-01 16:16:49,1920-01-01 17:18:58,0,3729000,video_40_15_0
video_40_16,video,40,16,1920-01-01 10:51:46,1920-01-01 11:50:17,0,3511000,video_40_16_0
video_40_17,video,40,17,1920-01-01 15:11:23,1920-01-01 16:09:38,0,3495000,video_40_17_0
video_41_06,video,41,06,1920-01-01 11:20:35,1920-01-01 12:22:43,0,3728000,video_41_06_0
video_41_07,video,41,07,1920-01-01 13:56:14,1920-01-01 14:57:27,0,3673000,video_41_07_0
video_41_08,video,41,08,1920-01-01 10:20:54,1920-01-01 11:18:02,0,3428000,video_41_08_0
video_41_09,video,41,09,1920-01-01 13:16:19,1920-01-01 14:14:41,0,3502000,video_41_09_0
video_41_10,video,41,10,1920-01-01 13:07:07,1920-01-01 14:04:32,0,3445000,video_41_10_0
video_41_11,video,41,11,1920-01-01 09:52:52,1920-01-01 10:49:56,0,3424000,video_41_11_0
video_41_12,video,41,12,1920-01-01 10:18:53,1920-01-01 11:21:18,0,3745000,video_41_12_0
video_41_13,video,41,13,1920-01-01 10:15:22,1920-01-01 11:15:46,0,3624000,video_41_13_0
video_41_14,video,41,14,1920-01-01 10:14:47,1920-01-01 11:16:34,0,3707000,video_41_14_0
video_41_15,video,41,15,1920-01-01 10:12:58,1920-01-01 11:11:16,0,3498000,video_41_15_0
video_41_16,video,41,16,1920-01-01 10:08:32,1920-01-01 11:09:59,0,3687000,video_41_16_0
video_41_17,video,41,17,1920-01-01 10:10:50,1920-01-01 11:13:45,0,3775000,video_41_17_0
video_42_06,video,42,06,1920-01-01 11:20:35,1920-01-01 12:23:00,0,3745000,video_42_06_0
video_42_07,video,42,07,1920-01-01 13:56:14,1920-01-01 14:57:24,0,3670000,video_42_07_0
video_42_08,video,42,08,1920-01-01 10:20:54,1920-01-01 11:18:02,0,3428000,video_42_08_0
video_42_09,video,42,09,1920-01-01 13:16:19,1920-01-01 14:14:41,0,3502000,video_42_09_0
video_42_10,video,42,10,1920-01-01 13:07:07,1920-01-01 14:04:19,0,3432000,video_42_10_0
video_42_11,video,42,11,1920-01-01 09:52:52,1920-01-01 10:49:56,0,3424000,video_42_11_0
video_42_12,video,42,12,1920-01-01 10:18:53,1920-01-01 11:21:34,0,3761000,video_42_12_0
video_42_13,video,42,13,1920-01-01 10:15:22,1920-01-01 11:15:47,0,3625000,video_42_13_0
video_42_14,video,42,14,1920-01-01 10:14:47,1920-01-01 11:16:34,0,3707000,video_42_14_0
video_42_15,video,42,15,1920-01-01 10:12:58,1920-01-01 11:11:16,0,3498000,video_42_15_0
video_42_16,video,42,16,1920-01-01 10:08:32,1920-01-01 11:09:59,0,3687000,video_42_16_0
video_42_17,video,42,17,1920-01-01 10:10:50,1920-01-01 11:13:45,0,3775000,video_42_17_0
video_43_06,video,43,06,1920-01-01 14:07:22,1920-01-01 15:04:33,0,3431000,video_43_06_0
video_43_07,video,43,07,1920-01-01 11:22:22,1920-01-01 12:20:47,0,3505000,video_43_07_0
video_43_08,video,43,08,1920-01-01 11:06:54,1920-01-01 12:05:40,0,3526000,video_43_08_0
video_43_09,video,43,09,1920-01-01 11:12:07,1920-01-01 12:12:17,0,3610000,video_43_09_0
video_43_10,video,43,10,1920-01-01 11:09:23,1920-01-01 12:13:25,0,3842000,video_43_10_0
video_43_11,video,43,11,1920-01-01 11:09:12,1920-01-01 12:13:23,0,3851000,video_43_11_0
video_43_12,video,43,12,1920-01-01 13:05:01,1920-01-01 14:05:00,0,3599000,video_43_12_0
video_43_13,video,43,13,1920-01-01 11:01:33,1920-01-01 12:03:36,0,3723000,video_43_13_0
video_43_14,video,43,14,1920-01-01 11:04:35,1920-01-01 12:06:35,0,3720000,video_43_14_0
video_43_15,video,43,15,1920-01-01 11:03:26,1920-01-01 12:03:05,0,3579000,video_43_15_0
video_43_16,video,43,16,1920-01-01 11:09:12,1920-01-01 12:07:57,0,3525000,video_43_16_0
video_43_17,video,43,17,1920-01-01 11:13:13,1920-01-01 12:10:29,0,3436000,video_43_17_0
video_44_06,video,44,06,1920-01-01 10:22:03,1920-01-01 11:21:22,0,3559000,video_44_06_0
video_44_07,video,44,07,1920-01-01 10:05:19,1920-01-01 10:43:49,0,2310000,video_44_07_0
video_44_08,video,44,08,1920-01-01 10:16:39,1920-01-01 11:17:50,0,3671000,video_44_08_0
video_44_09,video,44,09,1920-01-01 10:59:24,1920-01-01 12:01:18,0,3714000,video_44_09_0
video_44_10,video,44,10,1920-01-01 10:17:05,1920-01-01 11:15:19,0,3494000,video_44_10_0
video_44_11,video,44,11,1920-01-01 10:38:39,1920-01-01 11:45:37,0,4018000,video_44_11_0
video_44_12,video,44,12,1920-01-01 10:28:55,1920-01-01 11:28:04,0,3549000,video_44_12_0
video_44_13,video,44,13,1920-01-01 10:04:38,1920-01-01 11:03:52,0,3554000,video_44_13_0
video_44_14,video,44,14,1920-01-01 10:13:12,1920-01-01 11:13:48,0,3636000,video_44_14_0
video_44_15,video,44,15,1920-01-01 10:09:01,1920-01-01 11:03:56,0,3295000,video_44_15_0
video_44_16,video,44,16,1920-01-01 10:02:11,1920-01-01 11:01:38,0,3567000,video_44_16_0
video_44_17,video,44,17,1920-01-01 10:06:40,1920-01-01 11:14:00,0,4040000,video_44_17_0
video_45_06,video,45,06,1920-01-01 11:12:47,1920-01-01 12:12:58,0,3611000,video_45_06_0
video_45_07,video,45,07,1920-01-01 11:12:34,1920-01-01 12:10:08,0,3454000,video_45_07_0
video_45_08,video,45,08,1920-01-01 12:59:06,1920-01-01 13:58:02,0,3536000,video_45_08_0
video_45_09,video,45,09,1920-01-01 12:21:18,1920-01-01 13:12:50,0,3092000,video_45_09_0
video_45_10,video,45,10,1920-01-01 10:28:34,1920-01-01 11:26:00,0,3446000,video_45_10_0
video_45_11,video,45,11,1920-01-01 14:27:47,1920-01-01 15:30:33,0,3766000,video_45_11_0
video_45_12,video,45,12,1920-01-01 09:47:22,1920-01-01 10:51:37,0,3855000,video_45_12_0
video_45_13,video,45,13,1920-01-01 09:44:18,1920-01-01 10:43:46,0,3568000,video_45_13_0
video_45_14,video,45,14,1920-01-01 14:12:08,1920-01-01 15:11:51,0,3583000,video_45_14_0
video_45_15,video,45,15,1920-01-01 15:05:11,1920-01-01 16:11:43,0,3992000,video_45_15_0
video_45_16,video,45,16,1920-01-01 09:50:51,1920-01-01 10:55:09,0,3858000,video_45_16_0
video_45_17,video,45,17,1920-01-01 09:49:48,1920-01-01 10:49:45,0,3597000,video_45_17_0
video_46_06,video,46,06,1920-01-01 14:08:36,1920-01-01 15:13:32,0,3896000,video_46_06_0
video_46_07,video,46,07,1920-01-01 15:07:55,1920-01-01 16:08:20,0,3625000,video_46_07_0
video_46_08,video,46,08,1920-01-01 13:09:41,1920-01-01 14:09:35,0,3594000,video_46_08_0
video_46_09,video,46,09,1920-01-01 15:46:11,1920-01-01 16:44:10,0,3479000,video_46_09_0
video_46_10,video,46,10,1920-01-01 13:10:51,1920-01-01 14:10:54,0,3603000,video_46_10_0
video_46_11,video,46,11,1920-01-01 09:52:09,1920-01-01 10:51:28,0,3559000,video_46_11_0
video_46_12,video,46,12,1920-01-01 13:32:01,1920-01-01 14:31:54,0,3593000,video_46_12_0
video_46_13,video,46,13,1920-01-01 14:14:00,1920-01-01 14:55:56,0,2516000,video_46_13_0
video_46_14,video,46,14,1920-01-01 15:50:08,1920-01-01 16:52:49,0,3761000,video_46_14_0
video_46_15,video,46,15,1920-01-01 13:45:47,1920-01-01 14:46:51,0,3664000,video_46_15_0
video_46_16,video,46,16,1920-01-01 14:13:43,1920-01-01 15:09:40,0,3357000,video_46_16_0
video_46_17,video,46,17,1920-01-01 15:13:13,1920-01-01 16:16:04,0,3771000,video_46_17_0
